"latitude"	"longitude"	"width"	"height"	"size"	"quality"	"good"
-22	17	720	481	9	2.5987525987526E-005	1
26	-80	720	540	42	0.0001080247	0
37	-122	538	720	19	0.00004905	0
-27	133	604	453	16	0.000058477	0
-27	133	604	453	16	0.000058477	0
31	121	720	479	39	0.0001130828	0
60	-95	604	453	32	0.0001169539	0
44	-99	604	402	9	3.70663240090936E-005	0
42	-75	720	537	123	0.0003181254	0
43	-78	604	453	17	6.21317778460009E-005	0
35	-112	604	453	5	1.82740523076473E-005	0
62	10	448	604	7	2.58692052980132E-005	0
39	-120	537	720	17	4.39685495551417E-005	0
62	15	604	453	93	0.0003398974	0
39	-107	720	540	28	7.20164609053498E-005	1
10	-84	604	394	44	0.0001848926	1
38	-122	604	402	1	4.11848044545484E-006	1
51	7	431	535	4	1.73471821670967E-005	0
39	-77	453	604	53	0.000193705	0
51	0	604	403	25	0.0001027065	0
60	-95	720	540	36	9.25925925925926E-005	1
-21	56	589	442	10	3.84116033771482E-005	0
40	-75	451	603	11	4.04481656756866E-005	0
-29	24	720	480	96	0.0002777778	1
34	-118	403	604	23	0.00009449	0
39	35	537	720	21	5.43140906269398E-005	0
33	-80	604	453	43	0.0001571568	0
35	105	604	453	40	0.0001461924	0
35	111	604	452	21	7.69208228330305E-005	0
40	-4	720	538	110	0.0002839736	0
38	-97	604	525	5	1.57678965625986E-005	0
51	-2	720	405	25	8.57338820301783E-005	1
38	-122	604	403	9	3.69743480189966E-005	0
31	36	604	453	21	0.000076751	0
34	-118	604	403	22	9.03817396019917E-005	0
36	-115	604	453	21	0.000076751	0
-18	35	720	405	1	3.42935528120713E-006	0
37	-122	720	480	26	7.52314814814815E-005	0
-10	-76	540	720	107	0.0002752058	0
38	-122	604	453	28	0.0001023347	1
-29	24	604	453	12	4.38577255383536E-005	0
-8	-39	720	540	15	3.85802469135802E-005	1
32	35	453	604	69	0.0002521819	1
31	36	720	540	56	0.0001440329	0
34	-118	394	525	11	5.31786318588349E-005	0
39	22	720	540	34	8.74485596707819E-005	1
38	-97	377	414	3	1.92211586514435E-005	0
-52	-59	604	453	12	4.38577255383536E-005	1
35	105	604	453	30	0.0001096443	0
14	100	720	480	63	0.0001822917	0
56	13	720	480	15	4.34027777777778E-005	0
38	-122	604	400	41	0.000169702	0
54	-2	487	604	105	0.0003569632	0
-12	-77	453	604	187	0.0006834496	1
-21	56	640	480	1	3.25520833333333E-006	0
20	77	604	453	16	0.000058477	0
30	-98	604	453	60	0.0002192886	0
42	-88	604	453	14	5.11673464614125E-005	0
18	-92	479	720	15	4.34933890048713E-005	1
-33	149	604	453	21	0.000076751	0
37	-120	720	431	8	2.5779840164991E-005	1
34	-119	399	304	21	0.0001731302	0
37	25	720	540	69	0.0001774691	0
-34	-64	604	453	32	0.0001169539	1
31	36	669	522	100	0.0002863541	0
40	-94	604	453	67	0.0002448723	1
13	122	453	604	16	0.000058477	0
46	8	453	604	25	9.13702615382366E-005	0
26	-80	243	324	1	1.27013158563227E-005	1
1	104	350	236	7	8.47457627118644E-005	0
38	-97	453	604	16	0.000058477	0
42	-75	453	604	26	9.50250719997661E-005	0
51	4	604	404	59	0.0002417874	1
48	-122	453	604	6	2.19288627691768E-005	0
37	-121	720	540	14	3.60082304526749E-005	0
5	-59	604	453	52	0.0001900501	0
36	138	537	720	93	0.0002405338	0
42	-73	720	440	96	0.0003030303	0
40	-121	320	213	6	8.80281690140845E-005	0
30	-98	406	720	43	0.0001470991	0
20	77	720	540	10	2.57201646090535E-005	0
53	6	720	480	89	0.0002575231	0
19	-72	604	340	24	0.0001168679	0
49	-114	720	540	200	0.0005144033	1
-7	39	453	604	20	7.30962092305893E-005	0
43	13	604	453	53	0.000193705	0
14	-89	720	540	76	0.0001954733	0
18	105	720	540	200	0.0005144033	1
51	9	336	456	172	0.0011225982	0
19	-71	720	478	58	0.0001685263	0
40	-105	400	603	20	8.29187396351575E-005	0
54	-2	604	453	60	0.0002192886	0
52	20	540	720	25	6.43004115226337E-005	0
38	-120	453	604	27	9.86798824612955E-005	1
38	-122	720	540	30	7.71604938271605E-005	1
-10	-76	453	604	6	2.19288627691768E-005	1
19	-71	604	453	15	5.4822156922942E-005	0
4	-72	640	480	1	3.25520833333333E-006	1
-34	25	454	300	12	8.81057268722467E-005	0
33	-97	720	540	114	0.0002932099	0
23	-102	604	453	8	2.92384836922357E-005	0
-33	-56	604	453	30	0.0001096443	0
42	-71	604	453	60	0.0002192886	0
43	-78	500	375	18	0.000096	0
30	-98	360	270	32	0.0003292181	0
43	-74	604	453	36	0.0001315732	0
30	-86	720	365	1	3.80517503805175E-006	0
-10	-76	453	604	6	2.19288627691768E-005	0
-27	133	604	453	43	0.0001571568	1
30	-98	604	453	56	0.0002046694	0
38	-80	500	375	22	0.0001173333	1
19	110	604	404	34	0.0001393351	1
35	129	604	407	16	6.50861578013896E-005	0
32	35	500	333	18	0.0001081081	0
34	36	604	453	60	0.0002192886	0
10	-85	720	540	92	0.0002366255	1
5	-74	384	461	27	0.0001525217	0
42	-76	720	480	35	0.0001012731	0
38	-122	604	453	27	9.86798824612955E-005	1
53	-8	512	384	32	0.0001627604	0
36	-79	720	480	70	0.0002025463	0
38	-97	448	604	21	7.76076158940397E-005	0
46	2	448	336	65	0.0004318134	0
31	-98	402	604	17	7.00141675727324E-005	0
34	-87	604	453	1	3.65481046152947E-006	0
54	-2	640	640	67	0.0001635742	1
38	-122	720	540	72	0.0001851852	0
22	114	270	360	8	8.23045267489712E-005	0
38	-122	604	340	11	5.35644721464745E-005	1
38	-97	261	360	10	0.0001064283	0
23	-102	604	453	25	9.13702615382366E-005	1
22	114	720	540	44	0.0001131687	0
49	2	400	381	22	0.000144357	1
42	-88	720	540	76	0.0001954733	0
-29	24	200	272	1	1.83823529411765E-005	0
38	-122	604	403	42	0.000172547	0
38	-97	604	453	157	0.0005738052	0
48	-122	604	402	118	0.0004859807	0
32	-65	604	453	42	0.000153502	0
39	-87	604	453	60	0.0002192886	0
62	15	720	540	92	0.0002366255	1
36	-120	464	640	20	6.73491379310345E-005	0
39	-77	482	720	8	2.30520977408944E-005	1
34	-118	604	453	12	4.38577255383536E-005	0
25	51	720	540	17	4.3724279835391E-005	0
34	-118	604	453	4	1.46192418461179E-005	0
35	-112	604	453	21	0.000076751	1
33	-82	604	452	60	0.0002197738	0
43	13	540	720	7	1.80041152263374E-005	0
38	-122	453	604	40	0.0001461924	0
22	114	451	604	16	5.87362887475955E-005	0
42	-83	538	720	12	3.09789343246592E-005	0
54	-2	453	604	21	0.000076751	0
39	-77	604	453	5	1.82740523076473E-005	0
35	-81	453	604	7	2.55836732307063E-005	0
46	2	720	540	4	1.02880658436214E-005	0
34	-118	604	403	57	0.0002341709	0
14	-89	720	540	137	0.0003523663	0
34	-84	604	431	1	3.84136691200197E-006	0
37	-122	720	479	200	0.0005799119	0
54	-2	720	540	10	2.57201646090535E-005	0
45	-69	537	720	11	2.84502379474447E-005	0
35	111	604	453	60	0.0002192886	0
36	-115	604	453	46	0.0001681213	0
37	-122	604	453	9	3.28932941537652E-005	0
-10	-76	604	453	22	8.04058301536482E-005	1
30	70	604	453	33	0.0001206087	0
39	-122	640	480	6	1.953125E-005	0
38	-122	453	604	20	7.30962092305893E-005	1
35	-90	604	453	36	0.0001315732	1
23	-102	604	453	69	0.0002521819	0
24	-76	604	453	7	2.55836732307063E-005	1
9	-80	453	604	100	0.000365481	0
34	-112	453	604	76	0.0002777656	0
37	-122	604	453	4	1.46192418461179E-005	0
40	-4	480	640	65	0.0002115885	0
20	77	453	604	33	0.0001206087	0
54	-2	604	453	93	0.0003398974	0
34	-118	720	477	10	2.91171674819474E-005	0
28	-82	448	336	47	0.0003122343	0
43	13	604	452	45	0.0001648303	1
42	-75	604	453	81	0.0002960396	0
30	-98	604	453	40	0.0001461924	0
37	-120	604	483	42	0.0001439678	0
37	-122	648	484	99	0.0003156566	0
60	-95	405	604	57	0.0002330145	1
15	100	488	604	27	9.16024318749321E-005	0
3	73	604	453	20	7.30962092305893E-005	0
42	-88	604	452	3	1.09886889761472E-005	0
1	104	720	540	25	6.43004115226337E-005	0
36	-105	550	400	19	8.63636363636364E-005	1
53	-8	604	453	55	0.0002010146	0
-20	-67	604	452	88	0.0003223349	0
37	-122	604	453	9	3.28932941537652E-005	0
41	-122	604	453	76	0.0002777656	0
37	-122	604	340	13	6.33034670821971E-005	0
39	35	604	403	60	0.0002464957	1
38	-122	720	480	2	0.000005787	0
3	113	604	453	75	0.0002741108	1
38	-97	720	540	71	0.0001826132	1
18	105	604	453	11	4.02029150768241E-005	1
10	-84	448	297	13	9.77032227032227E-005	0
44	-73	400	600	2	8.33333333333333E-006	0
42	-74	453	604	1	3.65481046152947E-006	0
31	36	640	428	23	8.39661214953271E-005	0
-20	30	604	453	29	0.0001059895	0
39	22	604	453	122	0.0004458869	0
38	-122	604	453	71	0.0002594915	0
62	15	547	604	128	0.0003874233	0
21	-87	604	453	18	6.57865883075304E-005	1
34	-118	604	453	8	2.92384836922357E-005	0
38	-122	604	453	93	0.0003398974	0
18	-78	604	453	41	0.0001498472	1
41	-77	604	453	59	0.0002156338	0
19	-73	720	540	54	0.0001388889	1
41	-74	604	453	20	7.30962092305893E-005	0
48	-122	453	604	20	7.30962092305893E-005	0
42	-71	604	453	70	0.0002558367	0
34	-116	604	453	4	1.46192418461179E-005	0
23	-102	453	604	97	0.0003545166	0
22	-80	604	452	6	2.19773779522944E-005	0
30	-98	604	403	41	0.0001684387	0
42	-75	720	540	44	0.0001131687	0
45	-69	720	540	102	0.0002623457	0
36	138	604	403	58	0.0002382791	0
13	105	339	602	5	2.45004361077627E-005	1
30	-98	453	604	6	2.19288627691768E-005	0
42	44	170	127	20	0.0009263548	0
-20	-175	604	403	9	3.69743480189966E-005	0
37	-122	604	453	9	3.28932941537652E-005	0
41	-124	604	453	60	0.0002192886	1
22	114	604	453	60	0.0002192886	0
-20	30	604	453	77	0.0002814204	0
23	-102	384	512	23	0.000116984	0
15	100	604	453	40	0.0001461924	1
43	13	604	453	10	3.65481046152946E-005	0
56	38	604	453	8	2.92384836922357E-005	0
34	-118	604	453	7	2.55836732307063E-005	1
21	-87	604	453	60	0.0002192886	1
23	-102	720	540	18	4.62962962962963E-005	0
41	-74	336	504	12	7.08616780045352E-005	0
-27	32	453	592	9	3.35600501163415E-005	0
39	35	604	453	10	3.65481046152946E-005	1
54	-2	720	540	25	6.43004115226337E-005	0
34	-84	322	212	18	0.0002636822	0
31	-92	453	604	10	3.65481046152946E-005	0
41	-74	453	604	123	0.0004495417	0
47	-121	720	478	7	2.03393770339377E-005	0
9	-82	720	540	99	0.0002546296	0
40	-85	604	452	40	0.0001465159	0
43	-71	720	555	27	6.75675675675676E-005	0
24	-76	720	540	56	0.0001440329	0
-10	-76	453	604	57	0.0002083242	1
-14	34	499	562	52	0.0001854242	0
46	2	720	540	48	0.0001234568	0
31	36	720	482	18	5.18672199170124E-005	0
34	-118	604	404	6	2.45885515703888E-005	0
40	-105	720	540	10	2.57201646090535E-005	0
38	-122	403	604	3	1.23247826729989E-005	0
22	114	537	720	1	2.58638526794951E-006	0
38	-122	540	720	20	5.1440329218107E-005	0
39	35	604	453	139	0.0005080187	0
1	104	540	720	12	3.08641975308642E-005	1
26	51	604	453	51	0.0001863953	0
23	-102	448	592	30	0.0001131153	0
24	-76	604	453	60	0.0002192886	0
43	-89	604	453	10	3.65481046152946E-005	1
8	135	604	453	57	0.0002083242	1
-2	-78	720	537	100	0.0002586385	0
35	105	596	604	22	6.11138272812125E-005	0
38	-122	720	476	200	0.0005835668	0
49	4	720	538	4	1.03263114415531E-005	0
37	-122	604	404	38	0.0001557275	0
46	2	604	603	28	7.68783016484904E-005	0
35	105	299	365	43	0.0003940074	0
38	-122	604	453	16	0.000058477	0
21	-87	720	405	93	0.00031893	0
42	12	540	720	114	0.0002932099	1
34	-118	453	604	92	0.0003362426	0
10	-84	604	453	50	0.0001827405	0
38	-122	720	540	24	6.17283950617284E-005	0
-10	-55	604	453	24	8.77154510767072E-005	1
43	13	720	540	118	0.0003034979	0
38	-122	483	604	17	5.82726612096033E-005	0
41	-74	453	604	8	2.92384836922357E-005	0
45	-95	540	720	67	0.0001723251	0
23	-102	720	479	63	0.0001826722	0
20	77	720	540	51	0.0001311728	0
22	-158	452	297	7	5.2143857453592E-005	0
39	-77	720	540	30	7.71604938271605E-005	0
47	8	604	453	52	0.0001900501	1
42	-75	600	600	86	0.0002388889	0
31	36	453	604	123	0.0004495417	0
41	-74	720	537	30	7.75915580384854E-005	0
-34	-64	604	453	5	1.82740523076473E-005	0
46	-118	604	453	12	4.38577255383536E-005	0
18	-67	604	453	21	0.000076751	1
44	7	604	453	9	3.28932941537652E-005	0
38	-77	604	407	137	0.0005573002	0
11	-84	342	440	35	0.000232589	1
34	-118	720	479	177	0.000513222	0
39	-77	540	720	19	4.88683127572016E-005	0
-20	58	460	604	17	6.11862942700835E-005	0
18	-78	180	200	88	0.0024444444	0
46	-123	720	405	19	6.51577503429355E-005	0
50	6	453	604	4	1.46192418461179E-005	0
56	10	604	453	13	4.7512535999883E-005	0
39	35	720	540	4	1.02880658436214E-005	0
41	-74	720	479	11	3.18951519369056E-005	0
29	-95	604	453	22	8.04058301536482E-005	1
41	-74	478	720	68	0.0001975825	0
38	-97	453	604	70	0.0002558367	0
38	-119	640	480	42	0.0001367188	1
15	100	720	540	1	0.000002572	1
38	-122	540	720	4	1.02880658436214E-005	1
26	51	452	604	93	0.0003406494	1
33	-97	538	720	14	3.61420900454358E-005	0
26	-80	720	540	15	3.85802469135802E-005	0
34	-83	604	453	18	6.57865883075304E-005	0
33	-97	604	453	55	0.0002010146	0
-33	-56	604	453	23	8.40606406151777E-005	0
45	-69	540	720	33	8.48765432098765E-005	0
36	-106	453	604	20	7.30962092305893E-005	0
38	-120	453	604	35	0.0001279184	1
45	-88	720	540	112	0.0002880658	0
37	-122	720	430	20	6.45994832041344E-005	0
45	12	453	604	38	0.0001388828	1
42	-75	604	453	17	6.21317778460009E-005	0
54	-2	300	225	31	0.0004592593	0
38	-123	719	481	2	0.000005783	0
38	-97	0	0	3	"#DIV/0!"	0
26	-80	540	720	64	0.0001646091	0
35	-121	604	453	10	3.65481046152946E-005	0
37	-122	720	405	18	6.17283950617284E-005	0
-2	-78	604	453	29	0.0001059895	1
34	-118	640	480	3	9.765625E-006	0
23	-102	604	453	87	0.0003179685	0
10	-84	604	453	3	1.09644313845884E-005	0
41	-74	270	360	15	0.000154321	0
46	105	499	332	24	0.000144868	1
42	-76	453	604	9	3.28932941537652E-005	0
37	-122	604	453	28	0.0001023347	0
48	-122	604	453	31	0.0001132991	0
38	-90	720	537	100	0.0002586385	0
-10	-55	320	213	10	0.0001467136	0
40	-77	453	604	37	0.000135228	0
19	-72	460	288	36	0.0002717391	0
20	77	720	480	5	1.44675925925926E-005	1
30	-98	538	720	25	6.45394465097067E-005	0
40	-8	604	401	58	0.0002394676	0
36	-120	320	240	24	0.0003125	0
38	-122	453	604	15	5.4822156922942E-005	0
46	2	604	453	28	0.0001023347	0
60	100	415	425	15	8.50460666194189E-005	0
36	140	404	592	37	0.000154703	1
44	11	720	540	17	4.3724279835391E-005	1
39	-77	404	604	10	4.09809192839814E-005	0
-18	175	604	453	6	2.19288627691768E-005	0
30	-98	604	453	10	3.65481046152946E-005	0
42	-88	604	403	43	0.0001766552	0
-1	37	604	402	11	4.53032849000033E-005	0
15	100	604	453	35	0.0001279184	1
54	-2	604	453	4	1.46192418461179E-005	0
23	-102	576	384	25	0.0001130281	0
43	13	604	453	189	0.0006907592	1
4	-72	720	540	28	7.20164609053498E-005	0
-11	106	604	453	60	0.0002192886	1
4	-72	540	457	14	5.67306913039955E-005	0
35	111	604	453	52	0.0001900501	1
64	-22	598	401	2	8.34035313055155E-006	0
31	36	604	453	202	0.0007382717	0
32	35	604	403	16	6.57321742559939E-005	1
42	-88	604	453	4	1.46192418461179E-005	0
-21	56	720	537	52	0.000134492	0
38	-122	403	604	34	0.0001396809	0
31	-92	604	453	64	0.0002339079	0
37	-122	604	453	11	4.02029150768241E-005	0
-21	56	604	452	31	0.0001135498	0
53	13	720	540	36	9.25925925925926E-005	0
-10	-76	720	482	173	0.0004985016	1
34	-118	720	540	20	5.1440329218107E-005	0
40	-105	720	480	51	0.0001475694	1
-33	-71	604	453	59	0.0002156338	0
37	-122	453	604	38	0.0001388828	0
1	104	404	603	200	0.0008209776	1
42	-93	453	604	59	0.0002156338	0
42	-71	540	720	4	1.02880658436214E-005	0
-29	24	540	720	40	0.0001028807	1
10	-83	604	453	115	0.0004203032	1
36	-122	453	604	17	6.21317778460009E-005	0
30	-98	720	540	30	7.71604938271605E-005	0
-21	56	453	604	42	0.000153502	0
46	-93	604	400	30	0.0001241722	0
20	77	453	604	36	0.0001315732	1
15	105	604	453	30	0.0001096443	0
31	-92	640	480	15	4.8828125E-005	1
46	-123	452	604	15	5.49434448807361E-005	1
54	-2	720	480	8	2.31481481481481E-005	0
57	-133	604	453	7	2.55836732307063E-005	1
28	-82	604	453	13	4.7512535999883E-005	0
15	100	453	604	16	0.000058477	0
40	-86	720	540	101	0.0002597737	0
60	-95	453	604	56	0.0002046694	0
20	77	720	487	14	0.000039927	0
10	-84	604	453	54	0.0001973598	1
31	36	604	453	41	0.0001498472	0
39	-106	720	540	18	4.62962962962963E-005	0
35	105	720	540	72	0.0001851852	1
41	-80	453	604	5	1.82740523076473E-005	0
45	-69	537	720	2	5.17277053589903E-006	0
40	-106	720	720	21	4.05092592592593E-005	1
35	105	604	453	7	2.55836732307063E-005	1
42	12	453	604	1	3.65481046152947E-006	0
3	73	604	453	57	0.0002083242	0
36	-116	720	480	93	0.0002690972	1
39	-122	720	540	54	0.0001388889	0
40	-4	604	453	79	0.00028873	0
37	-120	483	604	84	0.0002879355	0
38	-122	720	481	15	4.33125433125433E-005	0
38	-83	604	453	11	4.02029150768241E-005	1
51	4	604	453	40	0.0001461924	1
39	22	604	453	60	0.0002192886	1
3	113	540	720	52	0.0001337449	0
32	-65	720	537	27	6.98324022346369E-005	0
36	138	453	604	32	0.0001169539	1
-10	-55	719	539	16	0.000041286	1
-22	17	604	453	5	1.82740523076473E-005	0
23	-102	604	401	42	0.0001734075	1
54	-2	453	604	200	0.0007309621	0
-27	133	720	540	1	0.000002572	0
-18	35	720	540	99	0.0002546296	0
37	-122	604	452	17	6.22692375315009E-005	1
37	-122	480	720	19	5.49768518518518E-005	0
-21	56	604	453	6	2.19288627691768E-005	0
39	-77	604	453	67	0.0002448723	1
34	-118	604	451	98	0.0003597598	0
36	140	720	482	27	7.78008298755187E-005	1
-1	37	604	453	10	3.65481046152946E-005	0
25	122	720	540	28	7.20164609053498E-005	0
44	-117	604	453	16	0.000058477	0
26	-80	403	604	199	0.0008175439	0
48	12	720	540	116	0.0002983539	1
56	-3	604	453	60	0.0002192886	0
-34	-64	604	403	59	0.0002423874	1
30	-98	640	427	13	4.75702576112412E-005	0
-41	174	568	426	11	4.54605567678371E-005	1
31	36	604	452	59	0.0002161109	0
-1	15	720	540	8	2.05761316872428E-005	1
22	114	720	405	112	0.0003840878	0
62	10	720	540	8	2.05761316872428E-005	0
42	12	604	453	183	0.0006688303	1
44	-90	600	448	7	2.60416666666667E-005	0
33	-117	402	604	6	2.47108826727291E-005	0
29	-81	453	604	60	0.0002192886	0
33	-117	604	506	31	0.0001014318	0
41	-74	720	540	5	1.28600823045267E-005	0
-23	-43	720	540	167	0.0004295267	0
40	-105	604	453	17	6.21317778460009E-005	0
40	-4	604	453	3	1.09644313845884E-005	0
40	-4	604	453	3	1.09644313845884E-005	0
37	-122	720	537	170	0.0004396855	0
-21	56	604	453	45	0.0001644665	0
43	13	720	540	3	0.000007716	1
13	122	604	453	18	6.57865883075304E-005	0
40	-4	406	604	21	0.000085636	0
37	-122	540	720	15	3.85802469135802E-005	0
24	90	600	402	40	0.0001658375	1
30	-98	453	604	10	3.65481046152946E-005	0
39	-120	604	453	3	1.09644313845884E-005	1
17	-92	512	512	52	0.0001983643	0
32	35	720	430	100	0.0003229974	0
22	-80	448	604	11	4.06516083254494E-005	0
35	105	540	720	100	0.0002572016	0
25	-100	720	540	77	0.0001980453	0
39	22	453	604	9	3.28932941537652E-005	0
65	-147	604	453	16	0.000058477	0
-21	56	720	540	104	0.0002674897	0
36	138	401	603	50	0.0002067799	1
32	35	592	720	11	2.58070570570571E-005	0
42	-90	604	453	15	5.4822156922942E-005	0
31	-92	604	403	4	0.000016433	0
37	-122	640	480	10	3.25520833333333E-005	0
47	-110	604	453	1	3.65481046152947E-006	1
36	-82	600	450	15	5.55555555555556E-005	0
46	-123	720	537	17	4.39685495551417E-005	0
38	-122	479	720	43	0.000124681	0
17	-95	604	405	57	0.0002330145	0
35	38	604	453	26	9.50250719997661E-005	1
38	-122	405	604	17	6.94955441092306E-005	0
33	-97	720	480	18	5.20833333333333E-005	0
-10	-76	604	339	23	0.0001123288	0
38	-122	604	402	47	0.0001935686	0
-6	35	604	453	6	2.19288627691768E-005	0
38	-122	453	604	6	2.19288627691768E-005	0
42	44	430	640	41	0.0001489826	0
30	-98	604	453	22	8.04058301536482E-005	0
39	-9	604	453	61	0.0002229434	0
38	-122	720	540	31	7.97325102880658E-005	0
15	19	604	453	5	1.82740523076473E-005	0
42	12	453	604	56	0.0002046694	1
38	-123	640	427	13	4.75702576112412E-005	0
35	111	604	453	42	0.000153502	0
38	-123	604	453	15	5.4822156922942E-005	0
35	111	604	453	44	0.0001608117	0
23	-102	604	453	12	4.38577255383536E-005	1
40	-105	604	453	82	0.0002996945	1
13	-88	720	524	1	2.65055131467345E-006	0
30	70	720	482	66	0.0001901798	0
34	-84	453	604	18	6.57865883075304E-005	0
41	-82	604	453	17	6.21317778460009E-005	0
35	105	604	453	40	0.0001461924	1
39	-77	720	537	94	0.0002431202	0
33	-80	404	720	125	0.0004297305	0
30	-98	371	604	6	2.67756734081862E-005	0
48	12	664	720	99	0.0002070783	1
33	-112	453	592	17	6.33912057753117E-005	1
34	-117	720	480	37	0.0001070602	0
38	-97	720	406	46	0.0001573618	0
39	-106	500	333	70	0.0004204204	0
33	-117	604	362	1	4.5735611576598E-006	0
34	-84	604	404	161	0.0006597928	1
42	-94	521	604	3	9.53337316164788E-006	0
-29	24	720	540	34	8.74485596707819E-005	0
43	13	604	453	60	0.0002192886	1
34	-83	540	720	52	0.0001337449	0
60	100	720	540	10	2.57201646090535E-005	0
13	101	720	480	41	0.0001186343	1
38	-123	719	720	24	4.63606861381548E-005	0
37	128	604	452	143	0.0005237942	1
-21	56	604	453	21	0.000076751	0
26	73	604	339	67	0.0003272187	1
38	-122	453	604	86	0.0003143137	0
56	10	540	720	7	1.80041152263374E-005	0
46	-94	604	604	48	0.0001315732	0
22	114	604	453	11	4.02029150768241E-005	0
36	15	720	540	11	2.82921810699588E-005	0
39	-119	604	453	21	0.000076751	1
13	122	604	453	60	0.0002192886	0
13	122	604	453	60	0.0002192886	0
46	-123	720	480	5	1.44675925925926E-005	0
34	-117	604	453	23	8.40606406151777E-005	0
39	-88	401	604	5	2.06437548512824E-005	0
59	26	600	405	28	0.0001152263	1
42	-70	604	453	32	0.0001169539	0
34	-119	720	482	11	3.16966343937298E-005	0
51	4	604	453	56	0.0002046694	1
37	-5	544	434	49	0.0002075427	0
13	122	400	604	21	8.69205298013245E-005	0
1	104	720	537	5	1.29319263397476E-005	0
53	-6	540	720	12	3.08641975308642E-005	1
52	20	604	340	37	0.0001801714	0
46	-123	604	453	36	0.0001315732	0
43	-78	604	453	6	2.19288627691768E-005	0
37	-122	512	502	3	1.1672061752988E-005	0
44	-117	453	604	4	1.46192418461179E-005	0
20	-81	720	479	13	3.76942704708884E-005	0
5	-59	720	540	24	6.17283950617284E-005	0
31	-92	538	720	19	0.00004905	0
54	-2	604	483	18	6.17004648101682E-005	1
39	-97	604	302	116	0.000635937	0
34	-119	604	453	35	0.0001279184	1
60	-95	453	604	36	0.0001315732	0
-34	-64	604	453	41	0.0001498472	1
34	-117	720	514	25	0.000067553	1
47	-121	604	452	41	0.0001501787	0
43	-78	604	453	9	3.28932941537652E-005	0
39	-77	604	453	101	0.0003691359	0
45	12	453	604	39	0.0001425376	1
32	35	604	401	39	0.0001610213	0
39	-97	720	431	16	5.1559680329982E-005	0
42	-71	720	540	87	0.0002237654	0
24	121	536	720	74	0.0001917496	0
39	-107	604	453	8	2.92384836922357E-005	0
